AIR VALVE 2,0,0,0,0,0,0,
ALUM GRATING,0,0,0,0,0,0,
ANGLE VULVE 1/2 INCH,0,0,0,300,300,0,
ANGLELINE,0,0,0,0,0,0,
ARABIC SPRAY,0,0,0,900,900,0,
ASIAN TOILET,0,0,0,1700,1700,0,
ASIAN TOILET PVC,0,0,0,0,0,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
BALL COCK WITH UNION 1 1/2,0,0,0,1500,1500,0,
BALL VALVE 1/2 PEG,0,0,0,900,900,0,
BALL VALVE 1INCH PEG,0,0,0,1500,1500,0,
BALL VALVE 3/4 PEG,0,0,0,1100,1100,0,
BALLCOCK 1,0,0,0,500,500,0,
BALLVALVE BRASS ARM 1/2,0,0,0,350,350,0,
BALLVALVE PVC ARM 1/2,0,0,0,350,350,0,
BASIN MIXER,0,0,0,3000,3000,0,
BASIN SCREW,0,0,0,150,150,0,
BASIN WASTE 1 1/2,0,0,0,150,150,0,
BATHMIXER AQUAFLOW,0,0,0,4000,4000,0,
BATHROOM MIRROR OVAL IVORY,0,0,0,1500,1500,0,
BCP01W,0,0,0,200,200,0,
BCP03W,0,0,0,250,250,0,
BCP05CW,0,0,0,300,300,0,
BIB TAP 1/2 PEG,0,0,0,500,500,0,
BIB TAP 3/4,0,0,0,700,700,0,
BIB TAP 3/4 PEG,0,0,0,700,700,0,
BIB TAP PVC KW 3-PONG,0,0,0,300,300,0,
BIDET COMP TECHPLUS,0,0,0,800,800,0,
BIDET HEAD ONLY,0,0,0,450,450,0,
BIDET PRESS BUTTON TECHPLUS,0,0,0,750,750,0,
BOSS CONNECTOR 1 1/2,0,0,0,100,100,0,
BOSS CONNECTOR 1 1/4,0,0,0,100,100,0,
BOSS CONNECTOR 4 X 1 1/2,0,0,0,100,100,0,
BOSS CONNECTOR 4 X 2,0,0,0,100,100,0,
BOTTOM INLET 1154,0,0,0,700,700,0,
BOTTOM INLET WITH FLOAT 1024,0,0,0,700,700,0,
CISTERN H.L,0,0,0,2700,2700,0,
CISTERN HANDLE HL PVC,0,0,0,250,250,0,
CISTERN HANDLE L.L PVC,0,0,0,250,250,0,
CISTERN L.L,0,0,0,2700,2700,0,
CISTERN PUSH BUTTON,0,0,0,3000,3000,0,
CLEAR CLOSE COUPLE FITTINGS,0,0,0,2500,2500,0,
CLEAR LOW LEVEL FITTINGS,0,0,0,3000,3000,0,
CLOSE COUPLE FULL SET,0,0,0,14000,14000,0,
CYPHONE C.C LEVER HANDLE,0,0,0,1400,1400,0,
CYPHONE C.C PUSH BUTTON 50MM,0,0,0,1500,1500,0,
CYPHONE COMPLETE,0,0,0,2500,2500,0,
CYPHONE HOOK,0,0,0,100,100,0,
CYPHONE ONLY,0,0,0,1500,1500,0,
CYPHONE PUSH BUTTON COMP,0,0,0,2500,2500,0,
DAYLIFF 15M BLUE FLOATING,1,8201,8201,0,-8201,0,
DAYLIFF LEAF RAKE,0,1705,0,0,-1705,0,
EURO SEAT COVER,0,0,0,900,900,0,
EUROLITE PILLAR TAP,0,0,0,1500,1500,0,
FAUCET PILLAR TAP,0,0,0,1500,1500,0,
FLEX WASTE 1 1/2,0,0,0,200,200,0,
FLEX WASTE 1 1/4,0,0,0,200,200,0,
FLEXIBLE TUBE 12,0,0,0,150,150,0,
FLEXIBLE TUBE 18 JOPEX,0,0,0,200,200,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
FLEXIBLE TUBE 24 JOPEX,0,0,0,250,250,0,
FLEXIBLE TUBE 48INCH PVC,0,0,0,350,350,0,
FLEXIBLE TUBE 72INCH PVC,0,0,0,500,500,0,
FLEXIBLE TUBE CONNECTOR,0,0,0,500,500,0,
FLEXIBLE TUBE CONNECTOR,0,0,0,500,500,0,
FLEXIBLE TUBE OFFSET 4X1,0,0,0,500,500,0,
FLEXIBLE TUBE OFFSET 4X2,0,0,0,500,500,0,
FLEXIBLE TUBE WITH NOZZLE,0,0,0,500,500,0,
FLOOR DRAIN SNOW FLAKES,0,0,0,250,250,0,
FOOTVALVE 1 PEG,0,0,0,900,900,0,
FOOTVALVE 1/2 PEG,0,0,0,600,600,0,
FOOTVALVE 3/4 PEG,0,0,0,800,800,0,
GALV BEND 4*3,0,0,0,0,0,0,
GALV SOCKET 3,0,0,0,0,0,0,
GALV SOCKET 4,0,0,0,0,0,0,
GARDEN TAP 1/2,0,0,0,600,600,0,
GARDEN TAP 3/4,0,0,0,700,700,0,
GATE VALVE 1,0,0,0,1400,1400,0,
GATE VALVE 1 1/4,0,0,0,2200,2200,0,
GATE VALVE 1/2 PEG,0,0,0,600,600,0,
GATE VALVE 2 PEG,0,0,0,4000,4000,0,
GATE VALVE 3,0,0,0,6000,6000,0,
GATE VALVE 3/4 PEG,0,1085,0,850,-235,0,
GI BACKNUT 1,0,0,0,0,0,0,
GI BACKNUT 1 1/4,0,0,0,0,0,0,
GI BACKNUT 3/4,0,0,0,0,0,0,
GI R/BUSH 1-1/4 X 1,0,0,0,0,0,0,
GRATING 6 X 6,0,0,0,0,0,0,
GRATING ROUND 4INCH,0,0,0,0,0,0,
HANDWASH BASIN MEDIUM,0,0,0,1500,1500,0,
HARO T/SEAT COVER,0,0,0,800,800,0,
HDPE COUPLING 25MM,0,0,0,200,200,0,
HDPE M/ADAPTOR 20MM X 1/2,0,0,0,150,150,0,
HDPE M/ADAPTOR 25 X 3/4,0,0,0,150,150,0,
HDPE M/ADAPTOR 50 X 1 1/2,0,0,0,700,700,0,
HDPE PIPE 20MM PN10-100M,0,0,0,0,0,0,
HDPE R/COUPLER 32MM X 25MM,0,0,0,500,500,0,
HOSE TAP 1/2,0,0,0,1100,1100,0,
HOSE TAP 3/4,0,0,0,1400,1400,0,
HYDRAULIC BALLVALVE,0,0,0,5000,5000,0,
INSPECTION BEND 4INCH,0,0,0,250,250,0,
IPS BEND 1/2,0,0,0,70,70,0,
IPS BEND 3/4,0,0,0,100,100,0,
IPS CAP 1/2,0,0,0,40,40,0,
IPS CUP 1,0,0,0,80,80,0,
IPS CUP 3/4,0,0,0,50,50,0,
IPS END CAP 3/4,0,0,0,50,50,0,
IPS END CUP 1/2,0,0,0,40,40,0,
IPS F/ELBOW 1/2,0,0,0,30,30,0,
IPS NIPPLE 1INCH,0,0,0,50,50,0,
IPS PLUG 3/4,0,0,0,50,50,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
IPS R/BUSH 1 X 3/4,0,0,0,50,50,0,
IPS REDUCING SOCKET 1 X 3/4,0,0,0,50,50,0,
IPS TANK CONNECTOR 3/4,0,0,0,200,200,0,
IPS TEE 1/2,0,0,0,50,50,0,
IPS THREADING TOOL,0,0,0,1300,1300,0,
IPS UNION 1/2,0,0,0,70,70,0,
IPS UNION 1INCH,0,0,0,150,150,0,
IPS UNION 3/4,0,0,0,100,100,0,
JUMBO TANK 10000L,0,0,0,70000,70000,0,
KITCHEN BOWL,0,0,0,1000,1000,0,
KITCHEN SINK DB SD/DD,0,0,0,4000,4000,0,
KITCHEN SINK SN SD/DD,0,0,0,2500,2500,0,
"KNOB 9,22,28,38",0,0,0,0,0,0,
LBC03W,0,0,0,0,0,0,
LOCK-TAP MTALII 1/2,0,0,0,700,700,0,
LOCK-TAP MTALII 3/4,0,0,0,700,700,0,
MAAT FLASH HANDLE,0,0,0,250,250,0,
MAAT PILLAR TAP,0,0,0,300,300,0,
MAGIC HOSE WITH WASTE 11/4,0,0,0,0,0,0,
METAL BUTERFLY PLATE WITH,0,0,0,0,0,0,
METAL BUTERFLY PLATE WITH,0,0,0,0,0,0,
METAL BUTTERFLY PLATE,0,0,0,0,0,0,
MIRAN GARDEN TAPS 1/2,0,0,0,0,0,0,
MIRAN GARDEN TAPS 3/4,0,0,0,0,0,0,
MIXERS HI023,0,0,0,4000,4000,0,
MKBC01W,0,0,0,0,0,0,
MT05CW,0,0,0,0,0,0,
MZWY05CW-ARABIC SPRAY 2 IN 1,0,0,0,0,0,0,
NON RETURN VALVE 3/4 MODEL,0,0,0,650,650,0,
NON RETURN VALVE 3/4 MODEL,0,0,0,650,650,0,
NON-RETURN VALVE 1 PEG,0,0,0,1200,1200,0,
NON-RETURN VALVE 3/4 PEG,0,0,0,650,650,0,
PPR CLIP 20MM,0,0,0,20,20,0,
PPR CLIP 32MM,0,0,0,30,30,0,
PPR DOUBLE UNION,0,0,0,0,0,0,
PT03W,0,0,0,0,0,0,
PT05CP,0,0,0,0,0,0,
PT05CW,0,0,0,0,0,0,
P-TRAP TOILET,0,0,0,2700,2700,0,
PUSH BUTTON CISTERN,0,0,0,3000,3000,0,
RAYA ARABIC SHOWER,0,0,0,900,900,0,
RUBBER CONNECTOR WHITE,0,0,0,0,0,0,
SHOWER ARM H/D,0,0,0,450,450,0,
SHOWER ARM L/D,0,0,0,450,450,0,
SHOWER ROSE 2 1/2,0,0,0,450,450,0,
SHOWER ROSE 4INCH PVC WHITE,0,0,0,0,0,0,
SHOWER ROSE HEAD ONLY,0,0,0,0,0,0,
SILICON WHITE,0,0,0,300,300,0,
SINK COCK AQUAFLEX,0,0,0,0,0,0,
SINK MIXER,0,0,0,3500,3500,0,
SINK TAP,0,0,0,800,800,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
SLUICE VALVE 3,0,0,0,0,0,0,
SLUICE VALVE 4,0,0,0,0,0,0,
SOAP DISPENSER DOUBLE,0,0,0,400,400,0,
SOAP DISPENSER SINGLE,0,0,0,200,200,0,
SOAP HOLDER,0,0,0,200,200,0,
STAINLESS STEEL KITCHEN SINK,0,0,0,3500,3500,0,
STEP TOILET,0,0,0,2000,2000,0,
STOPCOCK 1/2 PEG,0,0,0,0,0,0,
STP05W,0,0,0,0,0,0,
S-TRAP TOILET,0,0,0,0,0,0,
STW05W,0,0,0,0,0,0,
TANGIT 1LT,0,0,0,1400,1400,0,
TANGIT 250ML,0,0,0,350,350,0,
TANGIT 500ML,0,0,0,700,700,0,
TANGIT 50ML,0,0,0,200,200,0,
TAP WASHER 1/2,0,0,0,0,0,0,
TAP WASHER 3/4,0,0,0,0,0,0,
TELEPHONE SHOWER,0,0,0,700,700,0,
TELEPHONE SHOWER COMP,0,0,0,700,700,0,
THREDING TOOL,0,0,0,0,0,0,
TISSUE HOLDER,0,0,0,500,500,0,
TOILET BASIN SEAT COVER,0,0,0,900,900,0,
TOILET CONNECTOR 4INCH WITH,0,0,0,300,300,0,
TOWEL RAIL SINGLE,0,0,0,0,0,0,
TOWEL RAIL TWIN,0,0,0,400,400,0,
TOWER BOLT 6 BRASS,0,0,0,0,0,0,
TRANSPARENT ANGLE VALVE,0,0,0,0,0,0,
VENT COWL4,0,0,0,0,0,0,
WATER HEATER ARISTON 10LTS,0,0,0,18000,18000,0,
WATER HEATER ARISTON 30LTR,0,0,0,30000,30000,0,
WATER HEATER ARISTON 50LTR,0,0,0,80000,80000,0,
WATER METER MIRAN,0,0,0,2000,2000,0,
WC03W,0,0,0,0,0,0,
WC05CW,0,0,0,0,0,0,
Y-FLEXIBLE DRAIN HOSE,0,0,0,0,0,0,
"TOOLS
ANGLE GRINDER BIG",0,0,0,0,0,0,
ANGLE GRINDER SMALL,0,0,0,0,0,0,
ANTI-RUST LUBRICANT 200ML,0,0,0,0,0,0,
ASTINO BEIGE,0,0,0,0,0,0,
ASTINO NET GREEN,0,0,0,0,0,0,
BLENDER PREMIER PM-116,6,2500,15000,0,-2500,0,
BLOWER,0,0,0,0,0,0,
BONDEX 300GMS,0,0,0,0,0,0,
BRICKLING KNIFE 8 & 9,0,0,0,0,0,0,
BRUSH 2INCH RT,0,0,0,0,0,0,
CABINET HANDLE 1230 96MM SN/GP,0,0,0,0,0,0,
CABINET HANDLE 6020 96MM SN,0,0,0,0,0,0,
CAR-WASH MACHINE,0,0,0,0,0,0,
CAULK GUN 9 SKELETON,0,0,0,0,0,0,
CLAMPING TOOL,0,0,0,0,0,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
CLAWHAMMER 250GRM,0,0,0,0,0,0,
CLAWHAMMER 500GRM,0,0,0,0,0,0,
COMPRESSOR,0,0,0,0,0,0,
CONCRETE NAILS 1-2 INCHES,606.96,0.53,321.69,0,-0.53,0,
CONCRETE NAILS 3/4 INCHES,175,2.6,455,0,-2.6,0,
CRANE SCALE 300KG,0,0,0,0,0,0,
CUTTER PLIERS,0,0,0,0,0,0,
CUTTING DISKS 4-1/2,0,0,0,0,0,0,
CUTTING DISKS 7,0,0,0,0,0,0,
DIGITAL KITCHEN SCALE SF-400,2,450,900,0,-450,0,
DIGITAL SCALE PREMIER PM-401,5,2500,12500,0,-2500,0,
DIGITAL SCALE WITH STAND,7,3000,21000,0,-3000,0,
DIGITAL WEIGHING SCALE PM-405,1,3200,3200,0,-3200,0,
DIGITAL WEIGHING SCALE PM-406,1,3500,3500,0,-3500,0,
DOUBLE BOLT 4,0,0,0,0,0,0,
DRIL BIG,0,0,0,0,0,0,
DRIL SMALL,0,0,0,0,0,0,
DRILL BIT S10,0,0,0,0,0,0,
DRILL BIT S6,0,0,0,0,0,0,
DRILL BIT S8,0,0,0,0,0,0,
DUST MUSK,0,0,0,0,0,0,
EPOXY GLUE,0,0,0,0,0,0,
FILLA 1/2KG,0,0,0,0,0,0,
FUDA MOTRICE LOCK,0,0,0,0,0,0,
GALV WIRE 16G,0,0,0,0,0,0,
GLOVES,0,0,0,0,0,0,
GREEN GARDEN SHEAR,0,0,0,0,0,0,
GRINDING DISKS 7,0,0,0,0,0,0,
GRINDING MACHINE,0,0,0,0,0,0,
HACK SAW BLADE,0,0,0,50,50,0,
HACKSAW FRAME,0,0,0,0,0,0,
HAMMER ENEGYZER 630,0,0,0,0,0,0,
HANDSAW 14T,0,0,0,0,0,0,
HANDSAW 16T,0,0,0,0,0,0,
HANDSAW 18T,0,0,0,0,0,0,
HASNSON SCALE 100KG,0,0,0,0,0,0,
HINGES MS 2 1/2,0,0,0,0,0,0,
HINGES MS 3,0,0,0,0,0,0,
HINGES MS 4,0,0,0,0,0,0,
JIG-SAW,0,0,0,0,0,0,
KINGMAX VIBRATOR,0,0,0,0,0,0,
LIGHTENING ARRESTORS COMP,7,2025,14175,4000,1975,28000,
LIGHTENING ARRESTOR 2FT COMP,1,1700,1700,0,-1700,0,
MINDY LOCKS S50,0,0,0,0,0,0,
MINDY LOCKS S60,0,0,0,0,0,0,
MSASA P-100,0,0,0,0,0,0,
MSASA P-40,0,0,0,0,0,0,
MSASA P-60,0,0,0,0,0,0,
MSASA P-80,0,0,0,0,0,0,
NYLON ROPE,0,0,0,0,0,0,
ORLANDO LOCK,0,0,0,0,0,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
OXFORD HINGES 3,0,0,0,0,0,0,
OXFORD HINGES 4,0,0,0,0,0,0,
PIPE WRENCH 10INCH 250MM,0,0,0,0,0,0,
PIPE WRENCH 14INCH 350MM,0,0,0,0,0,0,
PLIERS 7 INCH,0,0,0,0,0,0,
PLIERS 8 INCH,0,0,0,0,0,0,
POCKET SCALE 50KG,0,0,0,0,0,0,
POP RIVERTS MIX,0,0,0,0,0,0,
PORTABLE SCALE A04,3,250,750,0,-250,0,
PORTABLE SCALE A08,5,300,1500,0,-300,0,
PPR MACHINE,0,0,0,0,0,0,
RALLEY BAR 100CM,37,120,4440,200,80,7400,
RATCHET DIE STOCK,0,0,0,0,0,0,
RAW BOLT M12,0,0,0,0,0,0,
RAW BOLT M6,0,0,0,0,0,0,
RAW BOLT M8,0,0,0,0,0,0,
ROOFING NAILS,0,0,0,0,0,0,
ROPE,0,0,0,0,0,0,
SCRAPPER 2 INCH,0,0,0,0,0,0,
SCRAPPER 3 INCH,0,0,0,0,0,0,
SCREWDRIVER SET,0,0,0,0,0,0,
SOLEX DRAWER LOCK,0,0,0,0,0,0,
SPIRIT LEVEL 8INCH,0,0,0,0,0,0,
SPRING BEND 20MM,0,0,0,350,350,0,
SPRING BEND 25MM,5,0,0,300,300,1500,
STEEL TAPE 20/30M,8,150,1200,300,150,2400,
STEEL TAPE SMALL 10M,0,0,0,300,300,0,
STOPER LOCK(KITMBUU),0,0,0,0,0,0,
STRAINER,0,0,0,0,0,0,
TAPE MEASURE 3M X 16MM,0,0,0,0,0,0,
TAPE MEASURE 5M X 19MM,0,0,0,0,0,0,
TESTER,37,25,925,50,25,1850,
THREADING TOOL,0,0,0,0,0,0,
TINDO 10INCH,0,0,0,0,0,0,
TOTAL 3PCS INSULATED PLIERS SET,6,0,0,2700,2700,16200,
TOTAL 4PCS SCREWDRIVERS SET,3,375.25,1125.75,0,-375.25,0,
TOTAL 6PCS INSULATED HAND,1,0,0,2500,2500,2500,
TOTAL 7PCS TELECOM TOOLS SET,2,0,0,7500,7500,15000,
TOTAL ANGLE GRINDER 750W 115M,1,3358.25,3358.25,0,-3358.25,0,
TOTAL COMBINATION PLIERS,3,370.5,1111.5,600,229.5,1800,
TOTAL COMPACT DRILL,1,8217.5,8217.5,0,-8217.5,0,
TOTAL CORDLESS DRILL,2,5624,11248,0,-5624,0,
TOTAL CUTTING DISC METAL,20,47.5,950,0,-47.5,0,
TOTAL DIAGONAL CUTTING PLIERS,11,351.5,3866.5,500,148.5,5500,
TOTAL DIGITAL AC CLAMP METER,2,0,0,2500,2500,5000,
TOTAL DIGITAL MULTIMETER 600V,2,821.75,1643.5,1300,478.25,2600,
TOTAL HIGH LEVERAGE,4,688.75,2755,0,-688.75,0,
TOTAL MANSORY DRILL BIT (10MM),5,0,0,200,200,1000,
TOTAL MANSORY DRILL BIT (6MM),3,76,228,130,54,390,
TOTAL MANSORY DRILL BIT (8MM),5,0,0,150,150,750,
TOTAL MINI CLAW HAMMER,5,0,0,600,600,3000,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
TOTAL TESTER BIG,23,76,1748,150,74,3450,
TOTAL TESTER SMALL,3,61.75,185.25,100,38.25,300,
TOUGH BOND 250GM,0,0,0,0,0,0,
TOWER BOLT 3,0,0,0,0,0,0,
TOWER BOLT 4,0,0,0,0,0,0,
TRI CIRCLE 261,0,0,0,0,0,0,
TRI CIRCLE 262,0,0,0,0,0,0,
TRI CIRCLE 263,0,0,0,0,0,0,
TRI CIRCLE 264,0,0,0,0,0,0,
TRI CIRCLE 265,0,0,0,0,0,0,
TRI CIRCLE 501,0,0,0,0,0,0,
TRI CIRCLE CP 50MM,0,0,0,0,0,0,
TRI CIRCLE CP 60MM,0,0,0,0,0,0,
TROLLY WHEEL,0,0,0,0,0,0,
TROWEL 7 INCH,0,0,0,0,0,0,
UNION MOTRICE LOCK,0,0,0,0,0,0,
WELDING MACHINE,0,0,0,0,0,0,
WELDING RODS 2.5 GOLDENBRIDGE,0,0,0,0,0,0,
YELLOW ADJUSTABLE GARDEN,0,0,0,0,0,0,
"TRONIC PRODUCTS
CABLE TIES 150*2.5 PKT",9.5,90,855,200,110,1900,
CABLE TIES 150*3.6 PKT,10,125,1250,200,75,2000,
CABLE TIES 200*3.6 PKT,8,159.99,1279.92,250,90.01,2000,
CABLE TIES 200*7.6 PKT,5,400,2000,600,200,-3000,
CABLE TIES 250*3.6 PKT,9,200,1800,300,100,2700,
CABLE TIES 250*4.8 PKT,4,265,1060,350,85,1400,
CABLE TIES 300*3.6 PKT,4,235,940,350,115,-700,
CABLE TIES 300*4.8 PKT,5,305,1525,420,115,2100,
CABLE TIES 300*7.6 PKT,2,565,1130,750,185,1500,
INFRARED BULB 250W,13,273.08,3550,500,226.92,6500,
MCCB 4 POLE 200A,0,0,0,0,0,0,
MOTION SENSOR,4,600,2400,1300,700,5200,
SMOKE DETECTOR,0,0,0,0,0,0,
TRONIC 12WAY MAIN SWITCH,0,0,0,4500,4500,0,
TRONIC 13 SOCKET IVORY,0,0,0,0,0,0,
TRONIC 13 T/SOCKET IVORY,0,0,0,0,0,0,
TRONIC 13A SOCKET GREY/GOLD,0,0,0,0,0,0,
TRONIC 13A SOCKET SINGLE,0,0,0,200,200,0,
TRONIC 13A T/SOCKET GREY/GOLD,0,0,0,0,0,0,
TRONIC 13A TWIN SOCKET,0,0,0,350,350,0,
TRONIC 1G 2W,0,0,0,100,100,0,
TRONIC 1G GREY/GOLD,0,0,0,0,0,0,
TRONIC 1G IVORY,0,0,0,0,0,0,
TRONIC 2G 2W,0,0,0,150,150,0,
TRONIC 2G GREY/GOLD,0,0,0,0,0,0,
TRONIC 2G IVORY,0,0,0,0,0,0,
TRONIC 2WAY MAINSWITCH,0,0,0,1200,1200,0,
TRONIC 3G 2W,0,0,0,200,200,0,
TRONIC 3G GREY/GOLD,0,0,0,0,0,0,
TRONIC 3G IVORY,0,0,0,0,0,0,
TRONIC 4G 2W,0,0,0,350,350,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
TRONIC 4G GREY/GOLD,0,0,0,0,0,0,
TRONIC 4G IVORY,0,0,0,0,0,0,
TRONIC 4WAY MAINSWITCH,0,0,0,2000,2000,0,
TRONIC 6WAY MAINSWITCH,0,0,0,2400,2400,0,
TRONIC 8WAY MAIN SWITCH,0,0,0,3600,3600,0,
TRONIC BELL PUSH IVORY,0,0,0,0,0,0,
TRONIC CANDLE BULBS MIX,0,0,0,250,250,0,
TRONIC COOKER SWITCH,0,0,0,0,0,0,
TRONIC DP SWITCH 20A,0,0,0,350,350,0,
TRONIC DP SWITCH 45A,0,0,0,450,450,0,
TRONIC EXTENSIONS,0,0,0,1000,1000,0,
"TRONIC MCBS 10A,20A,32A",110,149.97,16496.95,300,150.03,33000,
TRONIC PLASTIC BULKHEAD,0,0,0,800,800,0,
"TUBES
2FT PHLPS TUBE 18W PC",0,0,0,130,130,0,
2FT TUBE 18W,0,0,0,100,100,0,
4FT TUBE 36W,0,0,0,100,100,0,
4FT PHLPS TUBE 36W PC,0,0,0,150,150,0,
CANDLE BULB 8W,15,90,1350,120,30,1800,
HALOGEN BULB 500W,0,0,0,250,250,0,
LED 2FT FTNG COMP 8W,0,0,0,700,700,0,
LED 4FT FTNG COMP 16W,0,0,0,1100,1100,0,
LED AC BULB 12W,35,78,2730,150,72,5250,
LED AC BULB 15W,34,111.71,3798,150,38.29,5100,
LED AC BULB 20W,-30,0,0,0,0,0,
LED AC BULBS 7W/9W,173,72.67,12571.89,100,27.33,17300,
LED AC CANDLE BULB 7W,37,130,4810,200,70,7400,
PHILIPS STARTER PC,0,0,0,50,50,0,
STRIP TUBE,0,0,0,130,130,0,
"UK FTNGS
15AMPS TOP PLUG RUBBER",66,110,7260,170,60,11220,
BED SWITCH COMPLETE,0,0,0,150,150,0,
CEILLING ROSE CHINA,0,0,0,30,30,0,
CONVERTOR HOLDERS,0,0,0,100,100,0,
JUNCTION BOX (SURFACE),0,0,0,0,0,0,
MONEY DETECTOR LIGHTS,0,0,0,0,0,0,
PLASTIC COVER 63A CELLNET BIG,0,0,0,300,300,0,
ROUND BELL,0,0,0,500,500,0,
ROYAL BIRD RING BELL,9,800,7200,1200,400,10800,
SINGLE WALL BRACKET PC,0,0,0,125,125,0,
TWIN CUT OUT,1,850,850,500,-350,500,
TWIN WALL BRACKET PC,0,0,0,250,250,0,
UKCEILING ROSE PC,0,0,0,50,50,0,
UKTOP PLUG 13AMPS PC,0,0,0,50,50,0,
VGT HOLDERS,0,0,0,70,70,0,
WATER PROOF 1GANG,0,0,0,0,0,0,
WATER PROOF SOCKET 13AMPS,0,0,0,0,0,0,
WATER PROOF SOCKET 15AMPS,0,0,0,0,0,0,
"VIVACE CLIPSAL
VI- CLIP BLANK SINGLE PC",0,0,0,75,75,0,
VIVACE BLANK TWIN CVER PC,0,0,0,140,140,0,

Item Description,Stock Bal.,Cost Price,Cost Value,Sell Price,Profit,Sell Value,
VIVACE CLIPSAL 13 SCKT PC,0,0,0,200,200,0,
VIVACE CLIPSAL 13 TWIN SCKTS PC,0,0,0,370,370,0,
VIVACE CLIPSAL 1G2W PC,0,0,0,120,120,0,
VIVACE CLIPSAL 2G2W PC,0,0,0,200,200,0,
VIVACE CLIPSAL 3G2W PC,0,0,0,280,280,0,
VIVACE CLIPSAL 4G2W PC,0,0,0,370,370,0,
VIVACE CLIPSAL BELL PC,0,0,0,180,180,0,
VIVACE CLIPSAL DP SWTCH PC,0,0,0,380,380,0,
"WATFORD SWITCHES
5G2WAY ELITE",0,0,0,0,0,0,
WATER PROOF 2G SWITCH,0,0,0,0,0,0,
WATER PROOF 3G SWITCH,0,0,0,0,0,0,

,,,11079286.12,,,12741431.06,
